Cas;Skutecna_Spotreba_kWh;Skutecny_AC_Vystup_kWh;Unnamed: 3;Celkovy_Vykon_Panelu_W;Cista_Vyroba_Panelu_kWh;Aktualni_AC_Vystup_W;Vykon_Baterie_W;Baterie_SOC_%;Cena_CZK_kWh;Predpoved_FS_kWh;Predpoved_PVCZ_kWh;Predpoved_Prumer_kWh;Doporucena_Akce;AC_vyroba_Dnes_kWh;Spotreba_Celkem_kWh;Akce_PuLP;Duvod_PuLP;Import_5min_kWh;Export_5min_kWh;Aktualni_import/export_W;Denni_Import_kWh;Denni_Export_kWh;Export_Celkem_kWh
2026-04-02 10:10:00;0,0;;;;;;;;;;;;;;10605,26;;;;;;;;
2026-04-02 10:15:00;0,0;;;;;;;;;;;;;;10605,26;;;;;;;;
2026-04-02 10:20:00;0,0;;;;;;;;;;;;;;10605,26;;;;;;;;
2026-04-02 10:25:00;0,01;;;;;;;;;;;;;;10605,27;;;;;;;;
2026-04-02 10:30:00;0,0;;;;;;;;;;;;;;10605,27;;;;;;;;
2026-04-02 10:35:00;0,0;;;;;;;;;;;;;;10605,27;;;;;;;;
2026-04-02 10:40:00;0,0;;;;;;;;;;;;;;10605,27;;;;;;;;
2026-04-02 10:45:00;0,01;;;;;;;;;;;;;;10605,28;;;;;;;;
2026-04-02 10:50:00;0,0;;;;;;;;;;;;;;10605,28;;;;;;;;
2026-04-02 10:55:00;0,0;;;;;;;;;;;;;;10605,28;;;;;;;;
2026-04-02 11:00:00;0,0;;;;;;;;;;;;;;10605,28;;;;;;;;
2026-04-02 11:05:00;0,01;;;;;;;;;;;;;;10605,29;;;;;;;;
2026-04-02 11:10:00;0,0;;;;;;;;;;;;;;10605,29;;;;;;;;
2026-04-02 11:15:00;0,0;;;;;;;;;;;;;;10605,29;;;;;;;;
2026-04-02 11:20:00;0,0;;;;;;;;;;;;;;10605,29;;;;;;;;
2026-04-02 11:25:00;0,0;;;;;;;;;;;;;;10605,29;;;;;;;;
2026-04-02 11:30:00;0,01;;;;;;;;;;;;;;10605,3;;;;;;;;
2026-04-02 11:35:00;0,0;;;;;;;;;;;;;;10605,3;;;;;;;;
2026-04-02 11:40:00;0,0;;;;;;;;;;;;;;10605,3;;;;;;;;
2026-04-02 11:45:00;0,0;;;;;;;;;;;;;;10605,3;;;;;;;;
2026-04-02 11:50:00;0,0;;;;;;;;;;;;;;10605,3;;;;;;;;
2026-04-02 11:55:00;0,0;;;;;;;;;;;;;;10605,3;;;;;;;;
2026-04-02 12:00:00;0,01;;;;;;;;;;;;;;10605,31;;;;;;;;
2026-04-02 12:05:00;0,0;;;;;;;;;;;;;;10605,31;;;;;;;;
2026-04-02 12:10:00;0,0;;;;;;;;;;;;;;10605,31;;;;;;;;
2026-04-02 12:15:00;0,0;;;;;;;;;;;;;;10605,31;;;;;;;;
2026-04-02 12:20:00;0,0;;;;;;;;;;;;;;10605,31;;;;;;;;
2026-04-02 12:25:00;0,01;;;;;;;;;;;;;;10605,32;;;;;;;;
2026-04-02 12:30:00;0,0;;;;;;;;;;;;;;10605,32;;;;;;;;
2026-04-02 12:35:00;0,0;;;;;;;;;;;;;;10605,32;;;;;;;;
2026-04-02 12:40:00;0,0;;;;;;;;;;;;;;10605,32;;;;;;;;
2026-04-02 12:45:00;0,0;;;;;;;;;;;;;;10605,32;;;;;;;;
2026-04-02 12:50:00;0,01;;;;;;;;;;;;;;10605,33;;;;;;;;
2026-04-02 12:55:00;0,0;;;;;;;;;;;;;;10605,33;;;;;;;;
2026-04-02 13:00:00;0,0;;;;;;;;;;;;;;10605,33;;;;;;;;
2026-04-02 13:05:00;0,01;;;;;;;;;;;;;;10605,34;;;;;;;;
2026-04-02 13:10:00;0,0;;;;;;;;;;;;;;10605,34;;;;;;;;
2026-04-02 13:15:00;0,0;;;;;;;;;;;;;;10605,34;;;;;;;;
2026-04-02 13:20:00;0,0;;;;;;;;;;;;;;10605,34;;;;;;;;
2026-04-02 13:25:00;0,01;;;;;;;;;;;;;;10605,35;;;;;;;;
2026-04-02 13:30:00;0,0;;;;;;;;;;;;;;10605,35;;;;;;;;
2026-04-02 13:35:00;0,0;;;;;;;;;;;;;;10605,35;;;;;;;;
2026-04-02 13:40:00;0,01;;;;;;;;;;;;;;10605,36;;;;;;;;
2026-04-02 13:45:00;0,01;;;;;;;;;;;;;;10605,37;;;;;;;;
2026-04-02 13:50:00;0,0;;;;;;;;;;;;;;10605,37;;;;;;;;
2026-04-02 13:55:00;0,01;;;;;;;;;;;;;;10605,38;;;;;;;;
2026-04-02 14:00:00;0,0;;;;;;;;;;;;;;10605,38;;;;;;;;
2026-04-02 14:05:00;0,0;;;;;;;;;;;;;;10605,38;;;;;;;;
2026-04-02 14:10:00;0,0;;;;;;;;;;;;;;10605,38;;;;;;;;
2026-04-02 14:15:00;0,0;;;;;;;;;;;;;;10605,38;;;;;;;;
2026-04-02 14:20:00;0,01;;;;;;;;;;;;;;10605,39;;;;;;;;
2026-04-02 14:25:00;0,0;;;;;;;;;;;;;;10605,39;;;;;;;;
2026-04-02 14:30:00;0,01;;;;;;;;;;;;;;10605,4;;;;;;;;
2026-04-02 14:35:00;0,0;;;;;;;;;;;;;;10605,4;;;;;;;;
2026-04-02 14:40:00;0,0;;;;;;;;;;;;;;10605,4;;;;;;;;
2026-04-02 14:45:00;0,0;;;;;;;;;;;;;;10605,4;;;;;;;;
2026-04-02 14:50:00;0,01;;;;;;;;;;;;;;10605,41;;;;;;;;
2026-04-02 14:55:00;0,0;;;;;;;;;;;;;;10605,41;;;;;;;;
2026-04-02 15:00:00;0,0;;;;;;;;;;;;;;10605,41;;;;;;;;
2026-04-02 15:05:00;0,01;;;;;;;;;;;;;;10605,42;;;;;;;;
2026-04-02 15:10:00;0,0;;;;;;;;;;;;;;10605,42;;;;;;;;
2026-04-02 15:15:00;0,0;;;;;;;;;;;;;;10605,42;;;;;;;;
2026-04-02 15:20:00;0,0;;;;;;;;;;;;;;10605,42;;;;;;;;
2026-04-02 15:25:00;0,0;;;;;;;;;;;;;;10605,42;;;;;;;;
2026-04-02 15:30:00;0,0;;;;;;;;;;;;;;10605,42;;;;;;;;
2026-04-02 15:35:00;0,01;;;;;;;;;;;;;;10605,43;;;;;;;;
2026-04-02 15:40:00;0,0;;;;;;;;;;;;;;10605,43;;;;;;;;
2026-04-02 15:45:00;0,0;;;;;;;;;;;;;;10605,43;;;;;;;;
2026-04-02 15:50:00;0,0;;;;;;;;;;;;;;10605,43;;;;;;;;
2026-04-02 15:55:00;0,0;;;;;;;;;;;;;;10605,43;;;;;;;;
2026-04-02 16:00:00;0,0;;;;;;;;;;;;;;10605,43;;;;;;;;
2026-04-02 16:05:00;0,0;;;;;;;;;;;;;;10605,43;;;;;;;;
2026-04-02 16:10:00;0,01;;;;;;;;;;;;;;10605,44;;;;;;;;
2026-04-02 16:15:00;0,0;;;;;;;;;;;;;;10605,44;;;;;;;;
2026-04-02 16:20:00;0,0;;;;;;;;;;;;;;10605,44;;;;;;;;
2026-04-02 16:25:00;0,0;;;;;;;;;;;;;;10605,44;;;;;;;;
2026-04-02 16:30:00;0,0;;;;;;;;;;;;;;10605,44;;;;;;;;
2026-04-02 16:35:00;0,0;;;;;;;;;;;;;;10605,44;;;;;;;;
2026-04-02 16:40:00;0,0;;;;;;;;;;;;;;10605,44;;;;;;;;
2026-04-02 16:45:00;0,01;;;;;;;;;;;;;;10605,45;;;;;;;;
2026-04-02 16:50:00;0,0;;;;;;;;;;;;;;10605,45;;;;;;;;
2026-04-02 16:55:00;0,0;;;;;;;;;;;;;;10605,45;;;;;;;;
2026-04-02 17:00:00;0,0;;;;;;;;;;;;;;10605,45;;;;;;;;
2026-04-02 17:05:00;0,0;;;;;;;;;;;;;;10605,45;;;;;;;;
2026-04-02 17:10:00;0,0;;;;;;;;;;;;;;10605,45;;;;;;;;
2026-04-02 17:15:00;0,01;;;;;;;;;;;;;;10605,46;;;;;;;;
2026-04-02 17:20:00;0,0;;;;;;;;;;;;;;10605,46;;;;;;;;
2026-04-02 17:25:00;0,0;;;;;;;;;;;;;;10605,46;;;;;;;;
2026-04-02 17:30:00;0,0;;;;;;;;;;;;;;10605,46;;;;;;;;
2026-04-02 17:35:00;0,0;;;;;;;;;;;;;;10605,46;;;;;;;;
2026-04-02 17:40:00;0,0;;;;;;;;;;;;;;10605,46;;;;;;;;
2026-04-02 17:45:00;0,01;;;;;;;;;;;;;;10605,47;;;;;;;;
2026-04-02 17:50:00;0,0;;;;;;;;;;;;;;10605,47;;;;;;;;
2026-04-02 17:55:00;0,0;;;;;;;;;;;;;;10605,47;;;;;;;;
2026-04-02 18:00:00;0,0;;;;;;;;;;;;;;10605,47;;;;;;;;
2026-04-02 18:05:00;0,01;;;;;;;;;;;;;;10605,48;;;;;;;;
2026-04-02 18:10:00;0,0;;;;;;;;;;;;;;10605,48;;;;;;;;
2026-04-02 18:15:00;0,01;;;;;;;;;;;;;;10605,49;;;;;;;;
2026-04-02 18:20:00;0,0;;;;;;;;;;;;;;10605,49;;;;;;;;
2026-04-02 18:25:00;0,0;;;;;;;;;;;;;;10605,49;;;;;;;;
2026-04-02 18:30:00;0,0;;;;;;;;;;;;;;10605,49;;;;;;;;
2026-04-02 18:35:00;0,01;;;;;;;;;;;;;;10605,5;;;;;;;;
2026-04-02 18:40:00;0,0;;;;;;;;;;;;;;10605,5;;;;;;;;
2026-04-02 18:45:00;0,0;;;;;;;;;;;;;;10605,5;;;;;;;;
2026-04-02 18:50:00;0,0;;;;;;;;;;;;;;10605,5;;;;;;;;
2026-04-02 18:55:00;0,01;;;;;;;;;;;;;;10605,51;;;;;;;;
2026-04-02 19:00:00;0,0;;;;;;;;;;;;;;10605,51;;;;;;;;
2026-04-02 19:05:00;0,0;;;;;;;;;;;;;;10605,51;;;;;;;;
2026-04-02 19:10:00;0,0;;;;;;;;;;;;;;10605,51;;;;;;;;
2026-04-02 19:15:00;0,01;;;;;;;;;;;;;;10605,52;;;;;;;;
2026-04-02 19:20:00;0,0;;;;;;;;;;;;;;10605,52;;;;;;;;
2026-04-02 19:25:00;0,0;;;;;;;;;;;;;;10605,52;;;;;;;;
2026-04-02 19:30:00;0,0;;;;;;;;;;;;;;10605,52;;;;;;;;
2026-04-02 19:35:00;0,0;;;;;;;;;;;;;;10605,52;;;;;;;;
2026-04-02 19:40:00;0,0;;;;;;;;;;;;;;10605,52;;;;;;;;
2026-04-02 19:45:00;0,0;;;;;;;;;;;;;;10605,52;;;;;;;;
2026-04-02 19:50:00;0,0;;;;;;;;;;;;;;10605,52;;;;;;;;
2026-04-02 19:55:00;0,0;;;;;;;;;;;;;;10605,52;;;;;;;;
2026-04-02 20:00:00;0,0;;;;;;;;;;;;;;10605,52;;;;;;;;
2026-04-02 20:05:00;0,01;;;;;;;;;;;;;;10605,53;;;;;;;;
2026-04-02 20:10:00;0,0;;;;;;;;;;;;;;10605,53;;;;;;;;
2026-04-02 20:15:00;0,0;;;;;;;;;;;;;;10605,53;;;;;;;;
2026-04-02 20:20:00;0,0;;;;;;;;;;;;;;10605,53;;;;;;;;
2026-04-02 20:25:00;0,0;;;;;;;;;;;;;;10605,53;;;;;;;;
2026-04-02 20:30:00;0,0;;;;;;;;;;;;;;10605,53;;;;;;;;
2026-04-02 20:35:00;0,0;;;;;;;;;;;;;;10605,53;;;;;;;;
2026-04-02 20:40:00;0,0;;;;;;;;;;;;;;10605,53;;;;;;;;
2026-04-02 20:45:00;0,0;;;;;;;;;;;;;;10605,53;;;;;;;;
2026-04-02 20:50:00;0,01;;;;;;;;;;;;;;10605,54;;;;;;;;
2026-04-02 20:55:00;0,0;;;;;;;;;;;;;;10605,54;;;;;;;;
2026-04-02 21:00:00;0,0;;;;;;;;;;;;;;10605,54;;;;;;;;
2026-04-02 21:05:00;0,0;;;;;;;;;;;;;;10605,54;;;;;;;;
2026-04-02 21:10:00;0,0;;;;;;;;;;;;;;10605,54;;;;;;;;
2026-04-02 21:15:00;0,01;;;;;;;;;;;;;;10605,55;;;;;;;;
2026-04-02 21:20:00;0,0;;;;;;;;;;;;;;10605,55;;;;;;;;
2026-04-02 21:24:00;0,0;;;;;;;;;;;;;;10605,55;;;;;;;;
2026-04-02 21:25:00;0,0;;;;;;;;;;;;;;10605,55;;;;;;;;
2026-04-02 21:30:00;0,0;;;;;;;;;;;;;;10605,55;;;;;;;;
2026-04-02 21:35:00;0,0;;;;;;;;;;;;;;10605,55;;;;;;;;
2026-04-02 21:40:00;0,0;;;;;;;;;;;;;;10605,55;;;;;;;;
2026-04-02 21:45:00;0,0;;;;;;;;;;;;;;10605,55;;;;;;;;
2026-04-02 21:50:00;0,0;;;;;;;;;;;;;;10605,55;;;;;;;;
2026-04-02 21:55:00;0,0;;;;;;;;;;;;;;10605,55;;;;;;;;
2026-04-02 22:00:00;0,01;;;;;;;;;;;;;;10605,56;;;;;;;;
2026-04-02 22:05:00;0,0;;;;;;;;;;;;;;10605,56;;;;;;;;
2026-04-02 22:10:00;0,0;;;;;;;;;;;;;;10605,56;;;;;;;;
2026-04-02 22:15:00;0,0;;;;;;;;;;;;;;10605,56;;;;;;;;
2026-04-02 22:20:00;0,0;;;;;;;;;;;;;;10605,56;;;;;;;;
2026-04-02 22:25:00;0,0;;;;;;;;;;;;;;10605,56;;;;;;;;
2026-04-02 22:30:00;0,0;;;;;;;;;;;;;;10605,56;;;;;;;;
2026-04-02 22:35:00;0,0;;;;;;;;;;;;;;10605,56;;;;;;;;
2026-04-02 22:40:00;0,0;;;;;;;;;;;;;;10605,56;;;;;;;;
2026-04-02 22:45:00;0,0;;;;;;;;;;;;;;10605,56;;;;;;;;
2026-04-02 22:50:00;0,01;;;;;;;;;;;;;;10605,57;;;;;;;;
2026-04-02 22:55:00;0,0;;;;;;;;;;;;;;10605,57;;;;;;;;
2026-04-02 23:00:00;0,0;;;;;;;;;;;;;;10605,57;;;;;;;;
2026-04-02 23:05:00;0,0;;;;;;;;;;;;;;10605,57;;;;;;;;
2026-04-02 23:10:00;0,0;;;;;;;;;;;;;;10605,57;;;;;;;;
2026-04-02 23:15:00;0,0;;;;;;;;;;;;;;10605,57;;;;;;;;
2026-04-02 23:20:00;0,01;;;;;;;;;;;;;;10605,58;;;;;;;;
2026-04-02 23:25:00;0,0;;;;;;;;;;;;;;10605,58;;;;;;;;
2026-04-02 23:30:00;0,01;;;;;;;;;;;;;;10605,59;;;;;;;;
2026-04-02 23:35:00;0,0;;;;;;;;;;;;;;10605,59;;;;;;;;
2026-04-02 23:40:00;0,01;;;;;;;;;;;;;;10605,6;;;;;;;;
2026-04-02 23:45:00;0,0;;;;;;;;;;;;;;10605,6;;;;;;;;
2026-04-02 23:50:00;0,0;;;;;;;;;;;;;;10605,6;;;;;;;;
2026-04-02 23:55:00;0,0;;;;;;;;;;;;;;10605,6;;;;;;;;
2026-04-03 00:00:00;0,0;;;;;;;;;;;;;;10605,6;;;;;;;;
2026-04-03 00:05:00;0,01;;;;;;;;;;;;;;10605,61;;;;;;;;
2026-04-03 00:10:00;0,0;;;;;;;;;;;;;;10605,61;;;;;;;;
2026-04-03 00:15:00;0,0;;;;;;;;;;;;;;10605,61;;;;;;;;
2026-04-03 00:20:00;0,01;;;;;;;;;;;;;;10605,62;;;;;;;;
2026-04-03 00:25:00;0,0;;;;;;;;;;;;;;10605,62;;;;;;;;
2026-04-03 00:30:00;0,01;;;;;;;;;;;;;;10605,63;;;;;;;;
2026-04-03 00:35:00;0,0;;;;;;;;;;;;;;10605,63;;;;;;;;
2026-04-03 00:40:00;0,0;;;;;;;;;;;;;;10605,63;;;;;;;;
2026-04-03 00:45:00;0,0;;;;;;;;;;;;;;10605,63;;;;;;;;
2026-04-03 00:50:00;0,01;;;;;;;;;;;;;;10605,64;;;;;;;;
2026-04-03 00:55:00;0,0;;;;;;;;;;;;;;10605,64;;;;;;;;
2026-04-03 01:00:00;0,0;;;;;;;;;;;;;;10605,64;;;;;;;;
2026-04-03 01:05:00;0,0;;;;;;;;;;;;;;10605,64;;;;;;;;
2026-04-03 01:10:00;0,0;;;;;;;;;;;;;;10605,64;;;;;;;;
2026-04-03 01:15:00;0,0;;;;;;;;;;;;;;10605,64;;;;;;;;
2026-04-03 01:20:00;0,0;;;;;;;;;;;;;;10605,64;;;;;;;;
2026-04-03 01:25:00;0,0;;;;;;;;;;;;;;10605,64;;;;;;;;
2026-04-03 01:30:00;0,01;;;;;;;;;;;;;;10605,65;;;;;;;;
2026-04-03 01:35:00;0,0;;;;;;;;;;;;;;10605,65;;;;;;;;
2026-04-03 01:40:00;0,0;;;;;;;;;;;;;;10605,65;;;;;;;;
2026-04-03 01:45:00;0,0;;;;;;;;;;;;;;10605,65;;;;;;;;
2026-04-03 01:50:00;0,0;;;;;;;;;;;;;;10605,65;;;;;;;;
2026-04-03 01:55:00;0,0;;;;;;;;;;;;;;10605,65;;;;;;;;
2026-04-03 02:00:00;0,0;;;;;;;;;;;;;;10605,65;;;;;;;;
2026-04-03 02:05:00;0,0;;;;;;;;;;;;;;10605,65;;;;;;;;
2026-04-03 02:10:00;0,0;;;;;;;;;;;;;;10605,65;;;;;;;;
2026-04-03 02:21:00;0,01;;;;;;;;;;;;;;10605,66;;;;;;;;
2026-04-03 02:25:00;0,0;;;;;;;;;;;;;;10605,66;;;;;;;;
2026-04-03 02:30:00;0,0;;;;;;;;;;;;;;10605,66;;;;;;;;
2026-04-03 02:35:00;0,0;;;;;;;;;;;;;;10605,66;;;;;;;;
2026-04-03 02:40:00;0,0;;;;;;;;;;;;;;10605,66;;;;;;;;
2026-04-03 02:45:00;0,0;;;;;;;;;;;;;;10605,66;;;;;;;;
2026-04-03 02:50:00;0,0;;;;;;;;;;;;;;10605,66;;;;;;;;
2026-04-03 02:55:00;0,0;;;;;;;;;;;;;;10605,66;;;;;;;;
2026-04-03 03:00:00;0,0;;;;;;;;;;;;;;10605,66;;;;;;;;
2026-04-03 03:05:00;0,0;;;;;;;;;;;;;;10605,66;;;;;;;;
2026-04-03 03:10:00;0,0;;;;;;;;;;;;;;10605,66;;;;;;;;
2026-04-03 03:15:00;0,01;;;;;;;;;;;;;;10605,67;;;;;;;;
2026-04-03 03:20:00;0,0;;;;;;;;;;;;;;10605,67;;;;;;;;
2026-04-03 03:25:00;0,0;;;;;;;;;;;;;;10605,67;;;;;;;;
2026-04-03 03:30:00;0,01;;;;;;;;;;;;;;10605,68;;;;;;;;
2026-04-03 03:35:00;0,0;;;;;;;;;;;;;;10605,68;;;;;;;;
2026-04-03 03:40:00;0,01;;;;;;;;;;;;;;10605,69;;;;;;;;
2026-04-03 03:45:00;0,01;;;;;;;;;;;;;;10605,7;;;;;;;;
2026-04-03 03:50:00;0,0;;;;;;;;;;;;;;10605,7;;;;;;;;
2026-04-03 03:55:00;0,0;;;;;;;;;;;;;;10605,7;;;;;;;;
2026-04-03 04:00:00;0,0;;;;;;;;;;;;;;10605,7;;;;;;;;
2026-04-03 04:05:00;0,0;;;;;;;;;;;;;;10605,7;;;;;;;;
2026-04-03 04:10:00;0,0;;;;;;;;;;;;;;10605,7;;;;;;;;
2026-04-03 04:15:00;0,0;;;;;;;;;;;;;;10605,7;;;;;;;;
2026-04-03 04:20:00;0,0;;;;;;;;;;;;;;10605,7;;;;;;;;
2026-04-03 04:25:00;0,0;;;;;;;;;;;;;;10605,7;;;;;;;;
2026-04-03 04:30:00;0,0;;;;;;;;;;;;;;10605,7;;;;;;;;
2026-04-03 04:35:00;0,01;;;;;;;;;;;;;;10605,71;;;;;;;;
2026-04-03 04:40:00;0,0;;;;;;;;;;;;;;10605,71;;;;;;;;
2026-04-03 04:45:00;0,0;;;;;;;;;;;;;;10605,71;;;;;;;;
2026-04-03 04:50:00;0,0;;;;;;;;;;;;;;10605,71;;;;;;;;
2026-04-03 04:55:00;0,0;;;;;;;;;;;;;;10605,71;;;;;;;;
2026-04-03 05:00:00;0,0;;;;;;;;;;;;;;10605,71;;;;;;;;
2026-04-03 05:05:00;0,0;;;;;;;;;;;;;;10605,71;;;;;;;;
2026-04-03 05:10:00;0,0;;;;;;;;;;;;;;10605,71;;;;;;;;
2026-04-03 05:15:00;0,0;;;;;;;;;;;;;;10605,71;;;;;;;;
2026-04-03 05:20:00;0,01;;;;;;;;;;;;;;10605,72;;;;;;;;
2026-04-03 05:25:00;0,01;;;;;;;;;;;;;;10605,73;;;;;;;;
2026-04-03 05:30:00;0,0;;;;;;;;;;;;;;10605,73;;;;;;;;
2026-04-03 05:35:00;0,01;;;;;;;;;;;;;;10605,74;;;;;;;;
2026-04-03 05:40:00;0,0;;;;;;;;;;;;;;10605,74;;;;;;;;
2026-04-03 05:45:00;0,0;;;;;;;;;;;;;;10605,74;;;;;;;;
2026-04-03 05:50:00;0,0;;;;;;;;;;;;;;10605,74;;;;;;;;
2026-04-03 05:55:00;0,0;;;;;;;;;;;;;;10605,74;;;;;;;;
2026-04-03 06:00:00;0,0;;;;;;;;;;;;;;10605,74;;;;;;;;
2026-04-03 06:05:00;0,0;;;;;;;;;;;;;;10605,74;;;;;;;;
2026-04-03 06:10:00;0,0;;;;;;;;;;;;;;10605,74;;;;;;;;
2026-04-03 06:15:00;0,0;;;;;;;;;;;;;;10605,74;;;;;;;;
2026-04-03 06:20:00;0,0;;;;;;;;;;;;;;10605,74;;;;;;;;
2026-04-03 06:25:00;0,0;;;;;;;;;;;;;;10605,74;;;;;;;;
2026-04-03 06:30:00;0,0;;;;;;;;;;;;;;10605,74;;;;;;;;
2026-04-03 06:35:00;0,1;;;;;;;;;;;;;;10605,84;;;;;;;;
2026-04-03 06:40:00;0,2;;;;;;;;;;;;;;10606,04;;;;;;;;
2026-04-03 06:45:00;0,15;;;;;;;;;;;;;;10606,19;;;;;;;;
2026-04-03 06:50:00;0,16;;;;;;;;;;;;;;10606,35;;;;;;;;
2026-04-03 06:55:00;0,13;;;;;;;;;;;;;;10606,48;;;;;;;;
2026-04-03 07:00:00;0,14;;;;;;;;;;;;;;10606,62;;;;;;;;
2026-04-03 07:05:00;0,13;;;;;;;;;;;;;;10606,75;;;;;;;;
2026-04-03 07:10:00;0,14;;;;;;;;;;;;;;10606,89;;;;;;;;
2026-04-03 07:15:00;0,04;;;;;;;;;;;;;;10606,93;;;;;;;;
2026-04-03 07:20:00;0,0;;;;;;;;;;;;;;10606,93;;;;;;;;
2026-04-03 07:25:00;0,0;;;;;;;;;;;;;;10606,93;;;;;;;;
2026-04-03 07:30:00;0,0;;;;;;;;;;;;;;10606,93;;;;;;;;
2026-04-03 07:35:00;0,0;;;;;;;;;;;;;;10606,93;;;;;;;;
2026-04-03 07:40:00;0,14;;;;;;;;;;;;;;10607,07;;;;;;;;
2026-04-03 07:45:00;0,06;;;;;;;;;;;;;;10607,13;;;;;;;;
2026-04-03 07:50:00;0,04;;;;;;;;;;;;;;10607,17;;;;;;;;
2026-04-03 07:55:00;0,03;;;;;;;;;;;;;;10607,2;;;;;;;;
2026-04-03 08:00:00;0,01;;;;;;;;;;;;;;10607,21;;;;;;;;
2026-04-03 08:05:00;0,0;;;;;;;;;;;;;;10607,21;;;;;;;;
2026-04-03 08:10:00;0,01;;;;;;;;;;;;;;10607,22;;;;;;;;
2026-04-03 08:15:00;0,0;;;;;;;;;;;;;;10607,22;;;;;;;;
2026-04-03 08:20:00;0,09;;;;;;;;;;;;;;10607,31;;;;;;;;
2026-04-03 08:25:00;0,14;;;;;;;;;;;;;;10607,45;;;;;;;;
2026-04-03 08:30:00;0,07;;;;;;;;;;;;;;10607,52;;;;;;;;
2026-04-03 08:35:00;0,0;;;;;;;;;;;;;;10607,52;;;;;;;;
2026-04-03 08:40:00;0,01;;;;;;;;;;;;;;10607,53;;;;;;;;
2026-04-03 08:45:00;0,0;;;;;;;;;;;;;;10607,53;;;;;;;;
2026-04-03 08:50:00;0,0;;;;;;;;;;;;;;10607,53;;;;;;;;
2026-04-03 08:55:00;0,0;;;;;;;;;;;;;;10607,53;;;;;;;;
2026-04-03 09:00:00;0,0;;;;;;;;;;;;;;10607,53;;;;;;;;
2026-04-03 09:05:00;0,01;;;;;;;;;;;;;;10607,54;;;;;;;;
2026-04-03 09:10:00;0,0;;;;;;;;;;;;;;10607,54;;;;;;;;
2026-04-03 09:15:00;0,0;;;;;;;;;;;;;;10607,54;;;;;;;;
2026-04-03 09:20:00;0,0;;;;;;;;;;;;;;10607,54;;;;;;;;
2026-04-03 09:25:00;0,0;;;;;;;;;;;;;;10607,54;;;;;;;;
2026-04-03 09:30:00;0,0;;;;;;;;;;;;;;10607,54;;;;;;;;
2026-04-03 09:35:00;0,0;;;;;;;;;;;;;;10607,54;;;;;;;;
2026-04-03 09:40:00;0,01;;;;;;;;;;;;;;10607,55;;;;;;;;
2026-04-03 09:45:00;0,0;;;;;;;;;;;;;;10607,55;;;;;;;;
2026-04-03 09:50:00;0,0;;;;;;;;;;;;;;10607,55;;;;;;;;
2026-04-03 09:55:00;0,0;;;;;;;;;;;;;;10607,55;;;;;;;;
2026-04-03 10:00:00;0,0;;;;;;;;;;;;;;10607,55;;;;;;;;
2026-04-03 10:05:00;0,01;;;;;;;;;;;;;;10607,56;;;;;;;;
2026-04-03 10:10:00;0,0;;;;;;;;;;;;;;10607,56;;;;;;;;
2026-04-03 10:15:00;0,0;;;;;;;;;;;;;;10607,56;;;;;;;;
2026-04-03 10:20:00;0,0;;;;;;;;;;;;;;10607,56;;;;;;;;
2026-04-03 10:25:00;0,01;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 10:30:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 10:35:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 10:40:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 10:45:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 10:50:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 10:55:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 11:00:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 11:05:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 11:10:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 11:15:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 11:20:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 11:25:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 11:30:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 11:35:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 11:40:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 11:45:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 11:50:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 11:55:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 12:00:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 12:05:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 12:10:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 12:15:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 12:20:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 12:25:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 12:30:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
2026-04-03 12:35:00;0,0;;;;;;;;;;;;;;10607,57;;;;;;;;
